,x,y,z
9885,483619.57,3811192.8000000003,194.98000000000002
9886,483619.38,3811190.86,194.97
9887,483619.18,3811188.92,194.97
9888,483618.7,3811184.0500000003,194.99
9889,483618.61,3811183.0700000003,194.99
9890,483618.52,3811182.11,194.97
9891,483618.41000000003,3811181.12,195.0
9892,483618.32,3811180.16,195.0
9893,483618.13,3811178.22,195.02
9894,483618.03,3811177.25,195.02
9895,483617.84,3811175.31,195.02
9896,483617.65,3811173.37,195.02
9897,483617.46,3811171.43,194.98000000000002
9898,483617.18,3811168.5300000003,194.96
9899,483616.89,3811165.61,194.97
9900,483616.8,3811164.65,194.98000000000002
9901,483616.69,3811163.67,195.01
9902,483616.51,3811161.74,195.0
9903,483616.41000000003,3811160.7800000003,195.0
9904,483616.13,3811157.87,194.94
9905,483615.95,3811155.95,194.85
9906,483615.75,3811154.0100000002,194.8
9907,483615.47000000003,3811151.1,194.79
9908,483615.28,3811149.17,194.59
9909,483615.14,3811147.2800000003,193.70000000000002
9910,483615.06,3811146.3200000003,193.34
9911,483614.9,3811144.42,192.66
9912,483614.82,3811143.47,192.23000000000002
9913,483614.75,3811142.52,191.85
9914,483614.67,3811141.5700000003,191.42000000000002
9915,483614.45,3811138.71,190.15
9916,483614.25,3811136.77,190.11
9917,483614.06,3811134.84,190.06
9918,483613.78,3811131.93,189.93
9919,483613.59,3811129.99,189.77
9920,483613.32,3811127.11,189.59
9921,483613.23,3811126.13,189.57
9922,483613.03,3811124.19,189.53
9923,483612.95,3811123.23,189.44
9924,483614.29000000004,3811124.46,189.52
9925,483614.49,3811126.4,189.56
9926,483614.67,3811128.33,189.67000000000002
9927,483614.77,3811129.3000000003,189.75
9928,483614.87,3811130.27,189.79
9929,483614.96,3811131.24,189.84
9930,483615.06,3811132.21,189.93
9931,483615.15,3811133.17,189.98
9932,483615.25,3811134.14,190.05
9933,483615.35000000003,3811135.1,190.07
9934,483615.54000000004,3811137.04,190.12
9935,483615.83,3811139.94,190.37
9936,483615.89,3811140.88,190.96
9937,483616.13,3811143.73,192.39000000000001
9938,483616.44,3811147.5300000003,193.91
9939,483616.60000000003,3811149.41,194.62
9940,483616.7,3811150.38,194.78
9941,483616.79000000004,3811151.34,194.79
9942,483616.99,3811153.27,194.83
9943,483617.09,3811154.24,194.82
9944,483617.47000000003,3811158.09,194.92000000000002
9945,483617.77,3811161.0,194.92000000000002
9946,483617.96,3811162.93,194.97
9947,483618.35000000003,3811166.8000000003,194.96
9948,483618.46,3811167.7600000002,194.97
9949,483618.55,3811168.74,194.98000000000002
9950,483618.65,3811169.71,195.0
9951,483618.75,3811170.68,194.99
9952,483619.04000000004,3811173.5700000003,195.0
9953,483619.24,3811175.5100000002,194.99
9954,483619.53,3811178.42,195.0
9955,483619.92,3811182.29,194.96
9956,483620.22000000003,3811185.2,194.99
9957,483620.32,3811186.17,194.99
9958,483620.52,3811188.11,194.94
9959,483620.62,3811189.08,194.98000000000002
9960,483621.01,3811192.97,194.98000000000002
9961,483621.31,3811195.88,194.97
9962,483621.5,3811197.83,194.9
9963,483621.71,3811199.77,194.89000000000001
9964,483621.91000000003,3811201.73,194.79
9965,483622.10000000003,3811203.68,194.76
9966,483622.2,3811204.66,194.73000000000002
9967,483622.31,3811205.63,194.72
