x,y,z
481,233247.5,4283472.26,128.92000000000002
482,233247.32,4283468.49,128.88
483,233247.27000000002,4283467.5200000005,128.91
484,233248.27000000002,4283464.5200000005,129.14000000000001
485,233248.32,4283465.51,129.14000000000001
486,233248.41,4283467.47,129.17000000000002
487,233248.56,4283470.42,129.2
488,233248.66,4283472.38,129.22
489,233248.7,4283473.37,129.24
490,233248.89,4283477.29,129.23
491,233249.15,4283482.22,129.22
492,233249.19,4283483.2,129.19
493,233249.24,4283484.19,129.22
494,233249.34,4283486.15,129.25
495,233249.49,4283489.12,129.24
496,233249.58000000002,4283491.09,129.25
497,233249.98,4283498.98,129.21
498,233250.17,4283502.95,129.2
499,233250.52000000002,4283509.9,129.11
500,233250.57,4283510.88,129.09
501,233250.72,4283513.86,129.02
502,233250.82,4283515.84,128.97
503,233250.87,4283516.84,128.92000000000002
504,233250.97,4283518.83,128.89000000000001
505,233251.06,4283520.82,128.81
506,233251.12,4283521.82,128.79
507,233251.22,4283523.8,128.71
508,233251.32,4283525.8,128.64000000000001
509,233251.41,4283527.78,128.61
510,233251.92,4283537.78,128.34
511,233252.03,4283539.78,128.23
512,233252.12,4283541.78,128.2
513,233252.99,4283541.79,128.21
514,233252.94,4283540.85,128.19
515,233252.9,4283539.91,128.25
516,233252.85,4283538.98,128.29
517,233252.81,4283538.03,128.34
518,233252.77000000002,4283537.09,128.28
519,233252.58000000002,4283533.34,128.49
520,233252.53,4283532.4,128.48
521,233252.44,4283530.53,128.51
522,233250.92,4283499.55,129.42000000000002
523,233250.88,4283498.6,129.41
524,233250.84,4283497.66,129.45
525,233250.74,4283495.78,129.46
526,233250.56,4283492.03,129.49
527,233250.37,4283488.26,129.51
528,233250.33000000002,4283487.32,129.5
529,233250.24,4283485.45,129.49
530,233250.19,4283484.5,129.47
531,233250.15,4283483.54,129.48
532,233250.11000000002,4283482.61,129.5
533,233250.06,4283481.67,129.54
534,233250.01,4283480.74,129.52
535,233249.97,4283479.78,129.51
536,233249.92,4283478.84,129.49
537,233249.88,4283477.9,129.49
538,233249.83000000002,4283476.95,129.5
539,233249.78,4283476.0200000005,129.51
540,233249.74,4283475.08,129.49
541,233249.65,4283473.18,129.5
542,233249.56,4283471.3,129.48
543,233249.52000000002,4283470.35,129.44
544,233249.47,4283469.4,129.45
545,233249.42,4283468.45,129.45
546,233249.33000000002,4283466.58,129.39000000000001
547,233249.29,4283465.63,129.31
548,233249.24,4283464.66,129.32
549,233249.2,4283463.73,129.26
550,233250.43,4283468.09,129.6
551,233250.52000000002,4283470.05,129.66
552,233250.67,4283473.0,129.74
553,233250.86000000002,4283476.9,129.77
554,233251.4,4283487.74,129.77
555,233251.44,4283488.72,129.74
556,233251.49,4283489.68,129.78
557,233251.54,4283490.69,129.79
558,233251.74,4283494.62,129.69
559,233251.83000000002,4283496.61,129.64000000000001
560,233251.99,4283499.5600000005,129.62
561,233252.09,4283501.54,129.56
562,233252.13,4283502.51,129.5
563,233252.18,4283503.5200000005,129.51
564,233253.08000000002,4283521.35,128.93
565,233253.23,4283524.34,128.77
566,233253.28,4283525.35,128.72
567,233253.38,4283527.33,128.69
568,233253.43,4283528.33,128.66
569,233253.48,4283529.3100000005,128.63
570,233253.53,4283530.32,128.56
571,233254.08000000002,4283541.28,128.2
572,233254.13,4283542.29,128.21
573,233254.97,4283541.76,128.28
574,233254.83000000002,4283538.95,128.31
575,233254.75,4283537.0600000005,128.38
576,233254.7,4283536.13,128.42000000000002
577,233254.56,4283533.32,128.49
578,233253.09,4283503.29,129.58
579,233252.82,4283497.66,129.75
580,233252.73,4283495.7700000005,129.83
581,233252.64,4283493.9,129.87
582,233252.46,4283490.15,129.9
583,233252.36000000002,4283488.26,129.94
584,233252.27000000002,4283486.37,129.96
585,233252.18,4283484.5,129.95
586,233251.82,4283476.95,129.96
587,233251.19,4283463.75,129.52
588,233252.34,4283463.62,129.67000000000002
589,233252.39,4283464.57,129.74
590,233252.53,4283467.49,129.9
591,233252.68,4283470.42,129.98
592,233253.01,4283477.24,130.14000000000001
593,233253.11000000002,4283479.21,130.15
594,233253.31,4283483.11,130.13
595,233253.36000000002,4283484.11,130.15
596,233253.45,4283486.05,130.14000000000001
597,233253.6,4283489.0,130.09
598,233253.65,4283489.98,130.06
599,233253.79,4283492.9,130.02
600,233253.89,4283494.89,129.99
601,233253.99,4283496.86,129.92000000000002
602,233254.04,4283497.84,129.89000000000001
603,233254.23,4283501.7700000005,129.81
604,233254.93,4283515.6,129.3
605,233255.02000000002,4283517.58,129.2
606,233255.07,4283518.57,129.15
607,233255.12,4283519.5600000005,129.12
608,233255.17,4283520.54,129.07
609,233255.23,4283521.5200000005,129.05
610,233255.27000000002,4283522.53,128.99
611,233255.33000000002,4283523.5200000005,128.95
612,233255.47,4283526.5,128.81
613,233255.52000000002,4283527.48,128.81
614,233255.57,4283528.48,128.76
615,233255.62,4283529.47,128.73
616,233255.67,4283530.47,128.68
617,233255.72,4283531.46,128.64000000000001
618,233255.87,4283534.44,128.52
619,233255.92,4283535.43,128.5
620,233255.97,4283536.42,128.45
621,233257.11000000002,4283542.48,128.34
622,233257.06,4283541.54,128.37
623,233257.02000000002,4283540.6,128.35
624,233256.88,4283537.79,128.44
625,233256.79,4283535.92,128.53
626,233256.69,4283534.0200000005,128.58
627,233256.65,4283533.09,128.63
628,233256.6,4283532.16,128.64000000000001
629,233256.56,4283531.22,128.68
630,233256.47,4283529.35,128.8
631,233256.42,4283528.41,128.85
632,233256.37,4283527.46,128.84
633,233256.33000000002,4283526.54,128.89000000000001
634,233255.37,4283506.83,129.7
635,233255.23,4283504.01,129.83
636,233255.1,4283501.2,129.92000000000002
637,233255.05000000002,4283500.26,129.95
638,233254.69,4283492.72,130.1
639,233254.59,4283490.86,130.19
640,233254.18,4283482.4,130.31
641,233253.63,4283471.08,130.18
642,233253.55000000002,4283469.19,130.08
643,233253.5,4283468.26,130.07
644,233253.46,4283467.3100000005,129.97
645,233253.37,4283465.42,129.91
646,233253.33000000002,4283464.47,129.86
647,233254.37,4283464.13,130.0
648,233254.51,4283467.0600000005,130.19
649,233254.61000000002,4283469.04,130.26
650,233254.75,4283471.97,130.41
651,233254.80000000002,4283472.95,130.42000000000002
652,233254.95,4283475.89,130.47
653,233255.05000000002,4283477.88,130.49
654,233255.14,4283479.83,130.52
655,233255.38,4283484.7700000005,130.48
656,233256.22,4283501.5600000005,130.07
657,233257.26,4283522.44,129.16
658,233257.37,4283524.41,129.06
659,233257.42,4283525.43,129.05
660,233257.46,4283526.42,128.97
661,233257.56,4283528.42,128.89000000000001
662,233257.82,4283533.41,128.65
663,233257.87,4283534.41,128.64000000000001
664,233258.21,4283541.42,128.41
665,233259.1,4283542.41,128.43
666,233258.78,4283535.86,128.62
667,233258.65,4283533.05,128.69
668,233258.6,4283532.12,128.74
669,233258.55000000002,4283531.2,128.8
670,233258.51,4283530.25,128.83
671,233258.46,4283529.32,128.87
672,233257.14,4283502.21,130.15
673,233257.09,4283501.3,130.18
674,233256.88,4283496.63,130.38
675,233256.73,4283493.82,130.45
676,233256.56,4283490.1,130.53
677,233256.37,4283486.35,130.61
678,233256.28,4283484.49,130.62
679,233256.1,4283480.76,130.65
680,233255.92,4283476.99,130.65
681,233255.74,4283473.26,130.67000000000002
682,233255.39,4283465.79,130.27
683,233255.30000000002,4283463.9,130.17000000000002
684,233256.56,4283465.64,130.45
685,233257.52000000002,4283485.21,130.85
686,233257.76,4283490.13,130.77
687,233257.86000000002,4283492.1,130.7
688,233258.9,4283512.8,129.81
689,233258.99,4283514.76,129.69
690,233259.33000000002,4283521.69,129.3
691,233259.39,4283522.69,129.26
692,233259.68,4283528.62,128.96
693,233259.74,4283529.62,128.88
694,233259.88,4283532.58,128.77
695,233259.94,4283533.58,128.73
696,233259.98,4283534.58,128.66
697,233260.13,4283537.54,128.58
698,233260.18,4283538.53,128.59
699,233260.33000000002,4283541.5,128.46
700,233260.92,4283536.53,128.66
701,233260.87,4283535.59,128.66
702,233260.82,4283534.67,128.66
703,233260.73,4283532.79,128.71
704,233260.64,4283530.9,128.86
705,233260.6,4283529.97,128.89000000000001
706,233260.55000000002,4283529.03,128.92000000000002
707,233260.46,4283527.16,129.05
708,233260.42,4283526.22,129.09
709,233260.37,4283525.28,129.12
710,233260.32,4283524.33,129.16
711,233260.19,4283521.53,129.3
712,233260.09,4283519.65,129.41
713,233259.95,4283516.84,129.6
714,233259.82,4283514.0200000005,129.8
715,233259.55000000002,4283508.38,130.13
716,233259.5,4283507.45,130.17000000000002
717,233259.45,4283506.51,130.22
718,233258.23,4283481.13,131.09
719,233258.18,4283480.17,131.08
720,233258.13,4283479.25,131.08
721,233257.81,4283472.66,130.99
722,233257.72,4283470.76,130.97
723,233257.64,4283468.9,130.86
724,233258.74,4283469.5200000005,131.09
725,233258.88,4283472.45,131.23
726,233259.02000000002,4283475.4,131.27
727,233259.08000000002,4283476.38,131.24
728,233259.17,4283478.34,131.31
729,233259.26,4283480.29,131.27
730,233259.41,4283483.24,131.22
731,233259.51,4283485.2,131.18
732,233259.56,4283486.2,131.16
733,233259.6,4283487.19,131.11
734,233259.65,4283488.16,131.09
735,233261.68,4283528.7700000005,128.96
736,233261.73,4283529.76,128.91
737,233261.77000000002,4283530.74,128.89000000000001
738,233261.83000000002,4283531.75,128.8
739,233261.88,4283532.75,128.73
740,233262.03,4283535.73,128.65
741,233262.23,4283539.71,128.6
742,233262.93,4283536.89,128.63
743,233262.88,4283535.96,128.7
744,233262.83000000002,4283535.04,128.69
745,233262.79,4283534.08,128.74
746,233262.74,4283533.16,128.78
747,233262.69,4283532.23,128.81
748,233262.56,4283529.45,128.92000000000002
749,233262.47,4283527.5600000005,129.03
750,233262.33000000002,4283524.79,129.11
751,233262.29,4283523.86,129.19
752,233261.92,4283516.4,129.72
753,233261.65,4283510.8100000005,130.15
754,233261.51,4283508.01,130.34
755,233261.19,4283501.49,130.68
756,233261.06,4283498.69,130.83
757,233261.01,4283497.7700000005,130.87
758,233260.97,4283496.82,130.93
759,233260.79,4283493.1,131.11
760,233260.75,4283492.15,131.16
