,x,y,z
2139,214536.45,3884545.0700000003,101.37
2140,214536.42,3884544.94,94.38
2141,214481.86000000002,3884557.77,94.17
2142,214536.12,3884543.7600000002,101.69
2143,214479.94,3884549.96,94.66
2144,214475.33000000002,3884531.34,94.81
2145,214532.44,3884531.72,94.23
2146,214479.82,3884552.21,94.65
2147,214534.36000000002,3884539.42,94.24
2148,214536.19,3884546.7600000002,99.75
2149,214536.61000000002,3884548.43,94.69
2150,214482.83000000002,3884564.62,93.36
2151,214483.95,3884569.24,92.74
2152,214538.56,3884556.22,94.79
2153,214484.26,3884570.5700000003,92.47
2154,214538.96,3884557.83,98.99000000000001
2155,214485.78,3884574.52,106.11
2156,214486.26,3884576.49,105.87
2157,214486.2,3884578.48,92.04
2158,214486.51,3884578.22,101.47
2159,214540.86000000002,3884565.44,94.04
2160,214540.84,3884565.37,102.19
2161,214540.94,3884565.75,105.37
2162,214487.4,3884582.67,96.29
2163,214541.85,3884569.4,100.99000000000001
2164,214487.92,3884582.65,109.57000000000001
2165,214487.71,3884584.11,95.10000000000001
2166,214542.2,3884570.8000000003,100.03
2167,214488.43,3884584.46,110.97
2168,214488.37,3884584.87,107.03
2169,214488.69,3884588.0100000002,95.66
2170,214543.18,3884574.7,93.5
2171,214543.16,3884574.63,108.14
2172,214543.38,3884575.5100000002,105.8
2173,214543.72,3884576.85,98.62
2174,214544.53,3884580.1,105.86
2175,214545.18,3884582.66,93.34
2176,214545.51,3884584.0,93.26
2177,214545.51,3884584.02,99.65
2178,214545.84,3884585.3200000003,93.31
2179,214545.62,3884586.06,93.39
2180,214543.9,3884579.25,101.49000000000001
2181,214543.64,3884578.22,105.2
2182,214543.26,3884576.7,93.52
2183,214488.61000000002,3884587.39,108.2
2184,214488.47,3884588.43,98.21000000000001
2185,214542.65,3884574.2600000002,98.29
2186,214488.32,3884585.84,110.49000000000001
2187,214488.1,3884587.41,95.32000000000001
2188,214488.06,3884587.74,92.06
2189,214487.81,3884584.08,108.52
2190,214541.79,3884570.83,99.84
2191,214541.30000000002,3884568.91,106.48
2192,214541.45,3884569.48,100.2
2193,214487.0,3884582.5100000002,98.03
2194,214486.26,3884580.48,91.99
2195,214539.34,3884561.0700000003,99.33
2196,214484.80000000002,3884574.56,92.16
2197,214484.67,3884572.2,103.51
2198,214538.94,3884559.5100000002,94.75
2199,214484.31,3884572.6,92.16
2200,214536.67,3884550.43,94.89
2201,214482.09,3884563.4,93.41
2202,214536.09,3884548.16,99.39
2203,214535.18,3884544.5100000002,105.5
2204,214534.73,3884542.74,103.67
2205,214479.88,3884554.31,94.49
2206,214534.26,3884540.86,94.23
2207,214477.99,3884546.65,94.63
2208,214475.63,3884537.15,94.7
2209,214473.33000000002,3884531.7600000002,94.79
2210,214473.80000000002,3884533.65,94.76
2211,214530.49,3884529.73,94.13
2212,214532.4,3884537.37,94.19
2213,214478.34,3884552.1,94.57000000000001
2214,214534.32,3884545.04,94.63
2215,214534.63,3884546.3200000003,94.82000000000001
2216,214536.56,3884554.04,95.32000000000001
2217,214482.45,3884569.08,92.55
2218,214537.05000000002,3884556.0,95.13
2219,214483.01,3884570.64,96.9
2220,214483.47,3884572.72,95.53
2221,214484.16,3884575.0700000003,98.32000000000001
2222,214484.61000000002,3884575.62,106.16
2223,214484.46,3884576.5100000002,96.91
2224,214484.65,3884576.98,98.87
2225,214486.4,3884584.37,97.10000000000001
2226,214540.85,3884571.17,93.75
2227,214486.56,3884585.0,97.36
2228,214540.77000000002,3884570.85,104.28
2229,214486.65,3884586.19,92.04
2230,214486.75,3884585.47,99.13
2231,214487.03,3884585.36,106.71000000000001
2232,214487.2,3884585.87,108.01
2233,214541.58000000002,3884574.1,97.66
2234,214541.86000000002,3884575.22,106.55
2235,214543.17,3884580.45,93.42
2236,214543.12,3884580.27,101.97
2237,214543.89,3884583.34,97.79
2238,214544.21,3884584.59,98.44
2239,214543.47,3884584.17,93.41
2240,214542.96,3884582.17,100.05
2241,214541.1,3884574.77,108.33
2242,214487.03,3884587.15,112.07000000000001
2243,214540.81,3884573.64,106.52
2244,214540.91,3884574.0100000002,102.58
2245,214486.44,3884587.73,93.7
2246,214540.72,3884573.27,103.45
2247,214540.85,3884573.77,98.13
2248,214486.13,3884586.33,94.57000000000001
2249,214485.36000000002,3884582.71,97.72
2250,214484.94,3884581.97,91.94
2251,214484.74,3884579.89,99.75
2252,214484.44,3884578.43,101.41
2253,214538.78,3884565.5700000003,94.5
2254,214484.13,3884578.69,91.95
2255,214484.11000000002,3884577.17,100.9
2256,214483.76,3884574.48,108.74000000000001
2257,214537.29,3884559.64,95.16
2258,214537.2,3884559.29,99.29
2259,214482.49,3884570.7600000002,99.96000000000001
2260,214482.19,3884570.8200000003,92.23
2261,214480.28,3884562.94,93.37
2262,214534.53,3884548.64,95.16
2263,214479.97,3884561.63,93.58
2264,214532.61000000002,3884541.0100000002,94.27
2265,214478.07,3884553.86,94.39
2266,214530.69,3884533.36,94.16
2267,214475.86000000002,3884544.9,94.69
2268,214530.21,3884531.46,94.17
2269,214473.97,3884537.2800000003,94.81
2270,214473.5,3884535.38,94.85000000000001
2271,214473.63,3884539.39,94.73
2272,214475.83000000002,3884548.29,94.66
2273,214530.35,3884535.48,94.16
2274,214478.19,3884557.95,93.98
2275,214532.74,3884545.0300000003,94.72
2276,214479.92,3884565.12,93.04
2277,214534.65,3884552.68,95.72
2278,214535.47,3884555.92,95.61
2279,214535.88,3884557.58,99.03
2280,214482.16,3884572.75,101.71000000000001
2281,214482.24,3884573.8200000003,97.19
2282,214536.94,3884561.79,95.16
2283,214482.82,3884575.23,102.94
2284,214483.01,3884575.67,105.03
2285,214482.89,3884576.36,97.77
2286,214483.56,3884577.2,109.3
2287,214484.57,3884584.13,91.86
2288,214539.25,3884571.02,94.07000000000001
2289,214485.09,3884585.88,94.05
2290,214541.07,3884578.2800000003,93.64
2291,214540.97,3884577.9,104.41
2292,214541.57,3884580.27,93.56
2293,214541.25,3884579.02,106.28
2294,214541.41,3884579.67,106.34
2295,214541.67,3884582.31,93.49
2296,214541.52000000002,3884581.73,99.33
2297,214541.34,3884581.0100000002,99.97
2298,214541.13,3884580.18,101.65
2299,214539.7,3884574.52,105.87
2300,214539.53,3884573.8200000003,99.35000000000001
2301,214539.29,3884572.88,102.47
2302,214539.32,3884573.0100000002,93.99
2303,214484.64,3884586.11,92.03
2304,214484.42,3884584.0700000003,99.19
2305,214484.1,3884581.0100000002,110.10000000000001
2306,214483.52000000002,3884579.71,103.58
2307,214483.44,3884578.5500000003,108.85000000000001
2308,214483.39,3884578.85,105.71000000000001
2309,214482.95,3884576.65,108.41
2310,214482.73,3884576.39,104.3
2311,214482.48,3884574.66,108.95
2312,214481.80000000002,3884572.33,106.24000000000001
2313,214535.51,3884557.87,95.57000000000001
2314,214480.85,3884569.88,97.84
2315,214535.02000000002,3884555.91,95.75
2316,214480.44,3884569.0700000003,92.49
2317,214478.54,3884561.23,93.59
2318,214476.33000000002,3884552.2,94.51
2319,214530.38,3884537.44,94.25
2320,214475.86000000002,3884550.2800000003,94.59
2321,214528.47,3884529.85,94.09
2322,214473.74,3884544.67,94.76
2323,214528.24,3884531.86,94.22
2324,214476.11000000002,3884554.3200000003,94.31
2325,214478.17,3884562.8000000003,93.35000000000001
2326,214480.16,3884570.2600000002,97.06
2327,214480.52000000002,3884571.34,99.53
2328,214534.83000000002,3884558.17,95.77
2329,214535.32,3884560.14,95.63
2330,214481.30000000002,3884573.17,107.79
2331,214535.49,3884560.79,95.62
2332,214481.86000000002,3884574.67,112.45
2333,214482.36000000002,3884576.5,113.55
2334,214482.5,3884580.56,92.01
2335,214482.80000000002,3884578.64,111.56
2336,214482.83000000002,3884578.48,113.2
2337,214537.15,3884567.41,94.68
2338,214483.26,3884580.73,110.13
2339,214483.2,3884581.12,106.24000000000001
2340,214483.35,3884581.83,105.60000000000001
2341,214539.12,3884575.2800000003,101.77
2342,214485.18,3884588.66,109.06
2343,214539.47,3884576.69,93.83
2344,214539.28,3884575.94,101.74000000000001
2345,214539.5,3884576.8200000003,106.19
2346,214539.71,3884577.64,104.56
2347,214539.94,3884578.5700000003,101.73
2348,214540.19,3884579.5500000003,105.14
2349,214541.81,3884586.0,93.48
2350,214537.99,3884573.39,101.81
2351,214537.33000000002,3884570.77,94.5
2352,214536.6,3884567.89,97.11
2353,214482.2,3884578.42,114.38
2354,214481.88,3884577.1,114.59
2355,214480.69,3884574.46,101.32000000000001
2356,214534.65,3884560.14,95.88
2357,214479.76,3884570.3200000003,103.9
2358,214479.6,3884569.67,103.91
2359,214479.32,3884569.63,97.21000000000001
2360,214533.16,3884554.24,96.25
2361,214478.6,3884567.42,92.77
2362,214478.12,3884565.45,92.94
2363,214531.71,3884548.46,95.59
2364,214531.22,3884546.5500000003,95.31
2365,214530.75,3884544.65,94.84
2366,214474.45,3884550.46,94.63
2367,214528.49,3884535.7,94.22
2368,214473.98,3884548.5300000003,94.64
2369,214527.05000000002,3884529.96,94.03
2370,214474.42,3884554.43,94.35000000000001
2371,214530.36000000002,3884547.19,95.75
2372,214532.6,3884556.12,96.32000000000001
2373,214478.51,3884571.31,92.25
2374,214533.09,3884558.06,96.27
2375,214479.39,3884572.59,106.17
2376,214479.79,3884573.37,111.49000000000001
2377,214480.31,3884575.0300000003,114.24000000000001
2378,214480.81,3884576.8200000003,115.54
2379,214535.37,3884567.16,95.56
2380,214535.29,3884566.84,99.13
2381,214535.86000000002,3884569.12,95.38
2382,214535.80000000002,3884568.88,98.03
2383,214481.79,3884583.77,97.42
2384,214482.14,3884584.92,98.91
2385,214482.26,3884585.85,96.12
2386,214482.30000000002,3884585.5500000003,99.10000000000001
2387,214482.75,3884587.7,97.14
2388,214537.36000000002,3884575.1,94.10000000000001
2389,214537.98,3884577.5500000003,102.57000000000001
2390,214539.18,3884582.3200000003,93.75
2391,214539.68,3884584.3000000003,93.68
2392,214537.62,3884578.47,93.98
2393,214481.48,3884585.39,94.47
2394,214481.39,3884584.24,99.29
2395,214480.62,3884582.36,91.92
2396,214480.96,3884580.22,113.41
2397,214480.89,3884580.64,109.24000000000001
2398,214533.42,3884561.8200000003,96.52
2399,214478.66,3884572.96,101.35000000000001
2400,214532.93,3884559.89,96.38
2401,214478.23,3884570.77,104.09
2402,214476.42,3884565.31,92.93
2403,214474.2,3884556.18,94.18
2404,214526.82,3884535.62,94.28
2405,214524.72,3884529.89,93.84
2406,214527.11000000002,3884539.4,94.37
2407,214474.01,3884558.09,93.96000000000001
2408,214529.0,3884546.95,96.27
2409,214476.22,3884567.23,92.64
2410,214476.7,3884569.19,92.42
2411,214477.75,3884571.12,106.73
2412,214477.98,3884574.44,91.93
2413,214478.97,3884575.04,112.96000000000001
2414,214478.93,3884575.3200000003,110.06
2415,214478.78,3884576.17,101.13
2416,214533.22,3884563.71,96.67
2417,214533.17,3884563.52,98.79
2418,214534.32,3884568.11,98.38
2419,214480.39,3884582.68,101.10000000000001
2420,214480.41,3884584.24,92.0
2421,214480.71,3884582.3000000003,111.29
2422,214480.54,3884583.41,100.29
2423,214480.98,3884583.93,108.04
2424,214535.56,3884573.02,94.71000000000001
2425,214481.39,3884588.18,92.0
2426,214535.65,3884575.2,94.39
2427,214535.26,3884573.68,96.54
2428,214480.73,3884586.49,97.57000000000001
2429,214534.89,3884572.19,98.44
2430,214534.58000000002,3884570.98,97.38
2431,214533.27000000002,3884565.79,96.84
2432,214533.22,3884565.58,99.25
2433,214479.05000000002,3884576.93,115.07000000000001
2434,214478.67,3884576.02,111.06
2435,214478.72,3884575.7,114.43
2436,214477.91,3884574.09,104.25
2437,214477.54,3884574.6,91.88
2438,214477.53,3884573.11,100.88
2439,214477.31,3884571.2800000003,106.62
2440,214531.31,3884558.0100000002,96.76
2441,214474.51,3884562.17,93.32000000000001
2442,214474.35,3884561.5100000002,93.45
2443,214527.45,3884542.71,95.15
2444,214524.74,3884531.97,94.22
2445,214526.71,3884543.2600000002,95.82000000000001
2446,214527.17,3884545.11,96.73
2447,214474.41,3884565.41,92.8
2448,214474.89,3884567.37,92.58
2449,214529.43,3884554.09,97.01
2450,214476.37,3884571.49,104.22
2451,214476.53,3884572.15,104.06
2452,214530.89,3884559.92,96.95
2453,214531.38,3884561.86,97.02
2454,214478.36000000002,3884578.85,108.38
2455,214479.01,3884583.11,98.32000000000001
2456,214533.31,3884569.5500000003,98.37
2457,214533.69,3884571.0500000003,96.23
2458,214479.64,3884584.09,107.96000000000001
2459,214534.21,3884573.11,95.18
2460,214535.56,3884578.47,94.10000000000001
2461,214537.57,3884586.44,93.78
